timestamp,power_w,sample_count,load_lag_1h,load_lag_24h,load_lag_168h,load_roll_mean_3h,load_roll_mean_24h,hour,hour_sin,hour_cos,day_of_week,is_weekend,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR,CLOUD_AMT
2017-10-30 09:00:00+00:00,41636.71311933333,60.0,32615.829443500003,28580.970931333333,26747.85494716667,25400.710679499975,20604.22559009028,9,0.7071067811865476,-0.7071067811865475,0,0,348.48,249.1,202.6,348.6,30.35,22.86,2.86,345.8,98.97,0.0,0.16
2017-10-30 10:00:00+00:00,34914.599544000004,60.0,41636.71311933333,27381.963752833333,24454.81419283333,32850.37707261109,21148.21484792361,10,0.49999999999999994,-0.8660254037844387,0,0,187.07,145.64,127.06,187.25,29.48,25.29,2.8,342.1,98.93,0.0,0.27
2017-10-30 11:00:00+00:00,30244.821566333336,60.0,34914.599544000004,29101.837646000004,25565.015495,36389.04736894442,21462.074672555555,11,0.258819045102521,-0.9659258262890682,0,0,42.78,10.06,37.66,42.83,26.23,41.74,2.13,343.4,98.92,0.0,0.38
2017-10-30 12:00:00+00:00,29250.57156533333,60.0,30244.821566333336,31321.73613283333,36681.89181283334,35598.71140988886,21509.699002569443,12,1.2246467991473532e-16,-1.0,0,0,0.0,0.0,0.0,0.0,23.71,42.83,2.38,346.4,98.92,0.0,0.48
2017-10-30 13:00:00+00:00,19415.9433925,60.0,29250.57156533333,25689.4492515,44937.401074,31469.997558555533,21423.40047892361,13,-0.2588190451025208,-0.9659258262890683,0,0,0.0,0.0,0.0,0.0,23.14,41.17,2.23,348.1,98.94,0.0,0.59
2017-10-30 14:00:00+00:00,17384.546695666668,60.0,19415.9433925,18850.2243485,32827.25367766667,26303.778841388863,21162.004401465278,14,-0.4999999999999997,-0.8660254037844388,0,0,0.0,0.0,0.0,0.0,23.16,39.07,1.87,344.8,98.96,0.0,1.78
2017-10-30 15:00:00+00:00,16282.564981833331,60.0,17384.546695666668,25205.2995685,23161.391112666668,22017.02055116664,21100.93449926389,15,-0.7071067811865471,-0.7071067811865479,0,0,0.0,0.0,0.0,0.0,23.15,37.7,1.42,338.5,98.96,0.0,2.37
2017-10-30 16:00:00+00:00,14317.5546395,60.0,16282.564981833331,15462.906282499998,21295.994612166665,17694.35168999997,20729.153891486112,16,-0.8660254037844385,-0.5000000000000004,0,0,0.0,0.0,0.0,0.0,23.17,36.77,1.06,330.5,98.96,0.0,14.61
2017-10-30 17:00:00+00:00,13419.095776833334,60.0,14317.5546395,14588.4419515,18231.0072105,15994.888772333308,20681.43090636111,17,-0.9659258262890683,-0.25881904510252063,0,0,0.0,0.0,0.0,0.0,22.98,36.96,0.86,323.0,98.94,0.0,4.73
2017-10-30 18:00:00+00:00,12718.217106333334,60.0,13419.095776833334,16083.578645166668,17929.351024833333,14673.071799388861,20632.708149083333,18,-1.0,-1.8369701987210297e-16,0,0,0.0,0.0,0.0,0.0,22.32,38.81,0.83,322.3,98.92,0.0,7.1
2017-10-30 19:00:00+00:00,11277.696875333331,60.0,12718.217106333334,17100.294092166667,16478.25669,13484.955840888862,20492.484751631946,19,-0.9659258262890684,0.2588190451025203,0,0,0.0,0.0,0.0,0.0,21.52,40.63,0.96,327.8,98.91,0.0,10.05
2017-10-30 20:00:00+00:00,18890.980867666665,60.0,11277.696875333331,17706.454149833335,15312.6059975,12471.669919499973,20249.87653426389,20,-0.8660254037844386,0.5000000000000001,0,0,0.0,0.0,0.0,0.0,20.16,44.83,1.1,332.5,98.89,0.0,11.24
2017-10-30 21:00:00+00:00,17604.741243666667,60.0,18890.980867666665,18559.71730133333,14963.974926333332,14295.631616444416,20299.231814173614,21,-0.7071067811865477,0.7071067811865474,0,0,0.0,0.0,0.0,0.0,19.3,47.43,1.21,333.4,98.87,0.0,4.7
2017-10-30 22:00:00+00:00,21638.273599666667,60.0,17604.741243666667,20440.420979666666,17415.814754,15924.472995555529,20259.441145104167,22,-0.5000000000000004,0.8660254037844384,0,0,0.0,0.0,0.0,0.0,18.7,49.02,1.11,328.6,98.88,0.0,4.73
2017-10-30 23:00:00+00:00,21057.501172,60.0,21638.273599666667,15803.8057455,19304.805322333334,19377.998570333308,20309.3516709375,23,-0.25881904510252157,0.9659258262890681,0,0,0.0,0.0,0.0,0.0,18.73,48.36,0.86,316.9,98.92,0.0,8.28
2017-10-31 00:00:00+00:00,18708.868123166667,60.0,21057.501172,15828.9740635,18813.3167805,20100.172005111086,20528.255647041664,0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,18.65,48.34,0.57,284.3,98.97,0.0,4.14
2017-10-31 01:00:00+00:00,16479.0171875,60.0,18708.868123166667,16381.150618,20039.004947666665,20468.214298277755,20648.25123286111,1,0.25881904510252074,0.9659258262890683,1,0,31.67,4.41,28.58,31.55,18.27,50.14,0.59,223.6,99.03,0.0,3.11
2017-10-31 02:00:00+00:00,17065.37172783333,60.0,16479.0171875,15107.0567945,20098.52091533333,18748.46216088886,20652.32900659028,2,0.49999999999999994,0.8660254037844387,1,0,174.07,146.16,116.07,173.98,18.26,54.64,0.89,191.7,99.1,0.0,2.07
2017-10-31 03:00:00+00:00,16848.999234833333,60.0,17065.37172783333,17141.400634666665,17191.63531066667,17417.75234616664,20733.925462145835,3,0.7071067811865476,0.7071067811865476,1,0,316.6,208.81,198.6,316.52,19.75,47.75,1.31,184.8,99.14,0.0,1.04
2017-10-31 04:00:00+00:00,19573.269384833333,60.0,16848.999234833333,16096.2923905,16069.6920085,16797.79605005553,20721.74207048611,4,0.8660254037844386,0.5000000000000001,1,0,515.18,477.31,197.37,518.78,21.5,43.3,1.18,185.4,99.14,0.0,24.82
2017-10-31 05:00:00+00:00,19139.441992333333,60.0,19573.269384833333,15867.306843333332,17351.206144,17829.213449166637,20866.616111916668,5,0.9659258262890683,0.25881904510252074,1,0,519.55,255.2,286.96,576.85,24.55,36.76,1.59,194.9,99.1,0.0,48.61
2017-10-31 06:00:00+00:00,22018.25924433333,60.0,19139.441992333333,19287.71394,18044.679508166668,18520.570203999974,21002.955076458333,6,1.0,6.123233995736766e-17,1,0,474.77,54.99,353.07,559.08,27.92,28.51,1.88,219.6,99.04,0.0,96.81
2017-10-31 07:00:00+00:00,31641.628939,60.0,22018.25924433333,24298.588655000003,18862.4624755,20243.656873833304,21116.727797472224,7,0.9659258262890683,-0.25881904510252063,1,0,490.42,213.47,272.53,526.92,29.48,25.26,1.43,257.5,98.95,0.0,24.74
2017-10-31 08:00:00+00:00,38793.61238633333,60.0,31641.628939,32615.829443500003,37166.89611,24266.443391888864,21422.687809305553,8,0.8660254037844387,-0.4999999999999998,1,0,417.23,198.79,227.4,436.73,30.16,23.75,1.45,302.0,98.86,0.0,20.26
2017-10-31 09:00:00+00:00,22782.254785,60.0,38793.61238633333,41636.71311933333,42893.17890666667,30817.83352322219,21680.09543192361,9,0.7071067811865476,-0.7071067811865475,1,0,290.17,133.36,199.8,301.7,30.04,24.01,1.28,332.6,98.78,0.0,17.39
2017-10-31 10:00:00+00:00,31626.54130866667,60.0,22782.254785,34914.599544000004,44209.545182166665,31072.498703444417,20894.49300132639,10,0.49999999999999994,-0.8660254037844387,1,0,153.43,54.96,131.65,157.6,28.99,31.08,0.85,12.9,98.75,0.0,14.24
2017-10-31 11:00:00+00:00,33400.50841516667,60.0,31626.54130866667,30244.821566333336,25893.576887833337,31067.46949333331,20757.490574854168,11,0.258819045102521,-0.9659258262890682,1,0,36.7,2.43,35.41,37.3,26.73,36.71,1.29,65.2,98.75,0.0,11.65
2017-10-31 12:00:00+00:00,31969.012142,60.0,33400.50841516667,29250.57156533333,22750.257926166665,29269.76816961108,20888.977526888888,12,1.2246467991473532e-16,-1.0,1,0,0.0,0.0,0.0,0.0,24.24,39.26,1.92,86.1,98.8,0.0,8.92
2017-10-31 13:00:00+00:00,31787.848209666667,60.0,31969.012142,19415.9433925,21744.4844075,32332.02062194442,21002.245884250002,13,-0.2588190451025208,-0.9659258262890683,1,0,0.0,0.0,0.0,0.0,22.52,43.23,2.37,99.2,98.86,0.0,6.15
2017-10-31 14:00:00+00:00,29379.550666666662,60.0,31787.848209666667,17384.546695666668,26384.869092166668,32385.789588944415,21517.741918298612,14,-0.4999999999999997,-0.8660254037844388,1,0,0.0,0.0,0.0,0.0,21.24,46.84,2.61,108.8,98.93,0.0,3.37
2017-10-31 15:00:00+00:00,19051.619401166667,60.0,29379.550666666662,16282.564981833331,19083.958463500003,31045.47033944441,22017.53375042361,15,-0.7071067811865471,-0.7071067811865479,1,0,0.0,0.0,0.0,0.0,20.43,48.86,2.66,114.6,98.97,0.0,0.59
2017-10-31 16:00:00+00:00,14134.495939,60.0,19051.619401166667,14317.5546395,17144.32022266667,26739.67275916664,22132.911017895833,16,-0.8660254037844385,-0.5000000000000004,1,0,0.0,0.0,0.0,0.0,19.89,50.12,2.6,118.2,99.0,0.0,1.32
2017-10-31 17:00:00+00:00,12251.845532166666,60.0,14134.495939,13419.095776833334,16837.037044166667,20855.222002277747,22125.283572041666,17,-0.9659258262890683,-0.25881904510252063,1,0,0.0,0.0,0.0,0.0,19.46,51.27,2.49,122.2,99.0,0.0,2.05
2017-10-31 18:00:00+00:00,11605.964062333334,60.0,12251.845532166666,12718.217106333334,15456.6154705,15145.986957444415,22076.648145180556,18,-1.0,-1.8369701987210297e-16,1,0,0.0,0.0,0.0,0.0,18.99,52.51,2.39,126.8,99.0,0.0,1.83
2017-10-31 19:00:00+00:00,14097.314347500002,60.0,11605.964062333334,11277.696875333331,13553.494010333332,12664.101844499972,22030.30426834722,19,-0.9659258262890684,0.2588190451025203,1,0,0.0,0.0,0.0,0.0,18.39,54.44,2.33,130.8,98.99,0.0,1.62
2017-10-31 20:00:00+00:00,18697.781941666668,60.0,14097.314347500002,18890.980867666665,15726.747314666669,12651.707980666639,22147.788329687497,20,-0.8660254037844386,0.5000000000000001,1,0,0.0,0.0,0.0,0.0,17.77,56.6,2.27,134.8,98.98,0.0,1.4
2017-10-31 21:00:00+00:00,22268.599186333337,60.0,18697.781941666668,17604.741243666667,17563.965519666668,14800.353450499972,22139.7383744375,21,-0.7071067811865477,0.7071067811865474,1,0,0.0,0.0,0.0,0.0,17.14,58.73,2.24,139.0,98.97,0.0,1.4
2017-10-31 22:00:00+00:00,23080.927213666662,60.0,22268.599186333337,21638.273599666667,17246.949967666667,18354.565158499972,22334.065788715277,22,-0.5000000000000004,0.8660254037844384,1,0,0.0,0.0,0.0,0.0,16.58,60.77,2.2,141.8,98.98,0.0,1.4
2017-10-31 23:00:00+00:00,22504.34708666667,60.0,23080.927213666662,21057.501172,16075.8371415,21349.102780555524,22394.176355965275,23,-0.25881904510252157,0.9659258262890681,1,0,0.0,0.0,0.0,0.0,16.18,63.05,2.09,142.0,99.02,0.0,1.4
2017-11-01 00:00:00+00:00,20655.095394333333,60.0,22504.34708666667,18708.868123166667,15400.170320333333,22617.95782888886,22454.461602409723,0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,15.85,65.14,1.99,138.5,99.08,0.0,0.0
2017-11-01 01:00:00+00:00,16706.475863166666,60.0,20655.095394333333,16479.0171875,,22080.123231555528,22535.554405375,1,0.25881904510252074,0.9659258262890683,2,0,30.01,8.02,27.23,30.35,15.63,67.09,1.91,131.0,99.15,0.0,0.0
2017-11-01 02:00:00+00:00,16314.212874,60.0,16706.475863166666,17065.37172783333,,19955.306114722192,22545.031850194442,2,0.49999999999999994,0.8660254037844387,2,0,177.49,212.12,104.21,182.06,17.32,64.2,1.85,121.5,99.21,0.0,0.0
2017-11-01 04:00:00+00:00,19090.156298,60.0,,19573.269384833333,20105.10515933333,,,4,0.8660254037844386,0.5000000000000001,2,0,443.15,261.84,253.01,443.15,22.03,49.84,1.8,102.5,99.25,0.0,0.0
2017-11-01 05:00:00+00:00,20128.1261395,60.0,19090.156298,19139.441992333333,18701.064005666667,,,5,0.9659258262890683,0.25881904510252074,2,0,538.97,306.96,271.56,538.97,25.94,37.28,1.49,138.8,99.22,0.0,0.0
2017-11-01 06:00:00+00:00,22946.43717483333,60.0,20128.1261395,22018.25924433333,16999.937768666667,,,6,1.0,6.123233995736766e-17,2,0,584.08,338.81,284.94,584.1,29.42,26.97,1.43,181.2,99.13,0.0,0.23
2017-11-01 07:00:00+00:00,33423.64226916667,60.0,22946.43717483333,31641.628939,21292.02121583333,20721.57320411108,,7,0.9659258262890683,-0.25881904510252063,2,0,554.83,327.34,274.89,554.9,30.63,24.38,1.0,201.2,99.02,0.0,0.45
2017-11-01 08:00:00+00:00,32430.614876166663,60.0,33423.64226916667,38793.61238633333,21323.139762166666,25499.401861166636,,8,0.8660254037844387,-0.4999999999999998,2,0,461.1,280.8,251.11,461.23,31.13,23.32,0.7,244.5,98.93,0.0,0.68
2017-11-01 09:00:00+00:00,30949.118734166663,60.0,32430.614876166663,22782.254785,31915.64514789473,29600.231440055522,,9,0.7071067811865476,-0.7071067811865475,2,0,324.73,211.0,203.39,324.8,30.92,23.8,0.72,295.5,98.87,0.0,0.74
2017-11-01 10:00:00+00:00,29651.30333683333,60.0,30949.118734166663,31626.54130866667,26443.190820333333,32267.7919598333,,10,0.49999999999999994,-0.8660254037844387,2,0,184.75,144.74,124.62,184.82,29.96,30.3,0.79,347.6,98.83,0.0,0.81
2017-11-01 11:00:00+00:00,22985.89576883333,60.0,29651.30333683333,33400.50841516667,23366.686393,31010.345649055525,,11,0.258819045102521,-0.9659258262890682,2,0,42.25,12.53,36.98,42.25,27.37,38.01,1.46,34.1,98.83,0.0,0.87
2017-11-01 12:00:00+00:00,20552.2562005,60.0,22985.89576883333,31969.012142,42700.4678065,27862.10594661108,,12,1.2246467991473532e-16,-1.0,2,0,0.0,0.0,0.0,0.0,24.52,41.59,2.23,53.0,98.85,0.0,0.94
2017-11-01 13:00:00+00:00,36740.77028016667,60.0,20552.2562005,31787.848209666667,49580.69202483333,24396.48510205552,,13,-0.2588190451025208,-0.9659258262890683,2,0,0.0,0.0,0.0,0.0,22.76,45.64,2.61,64.3,98.91,0.0,1.0
2017-11-01 14:00:00+00:00,36622.774251333336,60.0,36740.77028016667,29379.550666666662,33804.736197666665,26759.640749833303,,14,-0.4999999999999997,-0.8660254037844388,2,0,0.0,0.0,0.0,0.0,21.67,48.79,2.72,76.0,98.95,0.0,1.06
2017-11-01 15:00:00+00:00,16380.763338333334,60.0,36622.774251333336,19051.619401166667,28930.05061916667,31305.26691066664,,15,-0.7071067811865471,-0.7071067811865479,2,0,0.0,0.0,0.0,0.0,20.89,51.06,2.69,88.3,98.97,0.0,1.13
2017-11-01 16:00:00+00:00,14202.050943833334,60.0,16380.763338333334,14134.495939,36198.66402966667,29914.76928994442,,16,-0.8660254037844385,-0.5000000000000004,2,0,0.0,0.0,0.0,0.0,20.25,53.12,2.6,99.1,98.98,0.0,1.19
2017-11-01 17:00:00+00:00,13889.218587,60.0,14202.050943833334,12251.845532166666,23782.55510983333,22401.862844499974,,17,-0.9659258262890683,-0.25881904510252063,2,0,0.0,0.0,0.0,0.0,19.71,54.79,2.47,107.0,98.96,0.0,1.74
2017-11-01 18:00:00+00:00,13508.512955166669,60.0,13889.218587,11605.964062333334,14689.543327,14824.01095638886,,18,-1.0,-1.8369701987210297e-16,2,0,0.0,0.0,0.0,0.0,19.22,56.26,2.31,113.5,98.94,0.0,2.28
2017-11-01 19:00:00+00:00,11193.328043166666,60.0,13508.512955166669,14097.314347500002,13936.069889333334,13866.594161999972,,19,-0.9659258262890684,0.2588190451025203,2,0,0.0,0.0,0.0,0.0,18.68,57.88,2.21,119.0,98.93,0.0,2.83
2017-11-01 20:00:00+00:00,14697.797582666668,60.0,11193.328043166666,18697.781941666668,15741.301562333334,12863.686528444416,,20,-0.8660254037844386,0.5000000000000001,2,0,0.0,0.0,0.0,0.0,18.13,60.13,2.14,122.8,98.9,0.0,3.37
2017-11-01 21:00:00+00:00,19247.78361833333,60.0,14697.797582666668,22268.599186333337,16490.844669833332,13133.212860333304,,21,-0.7071067811865477,0.7071067811865474,2,0,0.0,0.0,0.0,0.0,17.55,62.91,2.11,128.3,98.89,0.0,4.94
2017-11-01 22:00:00+00:00,19448.5877035,60.0,19247.78361833333,23080.927213666662,15357.287191,15046.30308138886,,22,-0.5000000000000004,0.8660254037844384,2,0,0.0,0.0,0.0,0.0,17.05,65.17,2.09,135.8,98.89,0.0,6.51
2017-11-01 23:00:00+00:00,18820.155688000003,60.0,19448.5877035,22504.34708666667,17315.786295166665,17798.05630149997,,23,-0.25881904510252157,0.9659258262890681,2,0,0.0,0.0,0.0,0.0,16.75,66.28,1.99,141.7,98.93,0.0,17.16
2017-11-02 00:00:00+00:00,22078.88592133333,60.0,18820.155688000003,20655.095394333333,22297.793148,19172.17566994442,,0,0.0,1.0,3,0,0.0,0.0,0.0,0.0,16.59,66.41,1.82,143.3,98.97,0.0,27.8
2017-11-02 01:00:00+00:00,17301.0356365,60.0,22078.88592133333,16706.475863166666,18469.655640166668,20115.87643761108,,1,0.25881904510252074,0.9659258262890683,3,0,27.3,1.94,27.82,28.27,16.6,65.82,1.62,138.2,99.03,0.0,25.83
2017-11-02 02:00:00+00:00,15153.508715666669,60.0,17301.0356365,16314.212874,19961.489241666663,19400.025748611082,,2,0.49999999999999994,0.8660254037844387,3,0,145.65,71.52,111.54,152.2,17.89,64.93,1.36,125.4,99.09,0.0,23.1
2017-11-02 03:00:00+00:00,19293.558032,60.0,15153.508715666669,,21847.20278383333,18177.810091166637,,3,0.7071067811865476,0.7071067811865476,3,0,293.38,166.0,197.79,309.88,19.69,56.32,1.54,99.7,99.13,0.0,23.31
2017-11-02 04:00:00+00:00,17314.216089,60.0,19293.558032,19090.156298,22345.20559116667,17249.36746138886,21697.345087291666,4,0.8660254037844386,0.5000000000000001,3,0,436.45,244.92,248.44,456.4,22.02,50.82,1.58,78.7,99.13,0.0,21.68
2017-11-02 05:00:00+00:00,19902.718245,60.0,17314.216089,20128.1261395,17974.667374166667,17253.76094555553,21623.347578583333,5,0.9659258262890683,0.25881904510252074,3,0,536.62,292.33,272.0,554.58,25.63,38.34,1.19,72.3,99.08,0.0,21.91
2017-11-02 06:00:00+00:00,25734.48862233333,60.0,19902.718245,22946.43717483333,23744.7390145,18836.83078866664,21613.955582979168,6,1.0,6.123233995736766e-17,3,0,583.5,308.37,310.39,611.95,29.75,25.63,0.87,352.1,98.99,0.0,26.03
2017-11-02 07:00:00+00:00,37657.68570983333,60.0,25734.48862233333,33423.64226916667,21362.748177166668,20983.80765211108,21730.124393291666,7,0.9659258262890683,-0.25881904510252063,3,0,554.47,318.23,278.36,573.9,31.21,22.17,1.71,333.6,98.88,0.0,17.51
2017-11-02 08:00:00+00:00,41548.996484166666,60.0,37657.68570983333,32430.614876166663,36195.61116416667,27764.96419238886,21906.542869986108,8,0.8660254037844387,-0.4999999999999998,3,0,463.88,275.31,252.75,471.62,31.57,21.32,2.24,329.4,98.78,0.0,11.47
2017-11-02 09:00:00+00:00,28022.994938333333,60.0,41548.996484166666,30949.118734166663,43262.99228533333,34980.39027211108,22286.475436986115,9,0.7071067811865476,-0.7071067811865475,3,0,318.15,190.16,201.01,322.45,30.97,22.26,2.61,329.1,98.73,0.0,9.23
2017-11-02 10:00:00+00:00,24687.18155883333,60.0,28022.994938333333,29651.30333683333,44753.65016283333,35743.22571077775,22164.55361215972,10,0.49999999999999994,-0.8660254037844387,3,0,162.55,76.61,128.6,163.93,29.68,27.7,2.26,331.7,98.7,0.0,6.77
2017-11-02 11:00:00+00:00,23597.23828083333,60.0,24687.18155883333,22985.89576883333,46838.34209016667,31419.724327111082,21957.715204743054,11,0.258819045102521,-0.9659258262890682,3,0,38.03,4.79,34.95,38.17,26.15,44.08,2.19,341.1,98.71,0.0,4.88
2017-11-02 12:00:00+00:00,22499.945622166662,60.0,23597.23828083333,20552.2562005,43286.76980816667,25435.80492599997,21983.187809409723,12,1.2246467991473532e-16,-1.0,3,0,0.0,0.0,0.0,0.0,23.52,45.63,2.62,350.3,98.75,0.0,2.73
2017-11-02 13:00:00+00:00,30506.3541665,60.0,22499.945622166662,36740.77028016667,22191.15629933333,23594.78848727775,22064.341535312502,13,-0.2588190451025208,-0.9659258262890683,3,0,0.0,0.0,0.0,0.0,22.34,47.99,2.73,358.1,98.81,0.0,0.59
2017-11-02 14:00:00+00:00,39662.56064433334,60.0,30506.3541665,36622.774251333336,21705.7523105,25534.512689833307,21804.574197243055,14,-0.4999999999999997,-0.8660254037844388,3,0,0.0,0.0,0.0,0.0,21.44,49.99,2.75,5.0,98.86,0.0,2.37
2017-11-02 15:00:00+00:00,38668.66084016666,60.0,39662.56064433334,16380.763338333334,19082.293783,30889.62014433331,21931.23196361806,15,-0.7071067811865471,-0.7071067811865479,3,0,0.0,0.0,0.0,0.0,20.65,52.11,2.73,11.8,98.9,0.0,4.73
2017-11-02 16:00:00+00:00,36694.11542966667,60.0,38668.66084016666,14202.050943833334,16738.492789833334,36279.19188366664,22859.894359527778,16,-0.8660254037844385,-0.5000000000000004,3,0,0.0,0.0,0.0,0.0,19.88,54.38,2.72,18.2,98.9,0.0,8.29
2017-11-02 17:00:00+00:00,35727.9677085,60.0,36694.11542966667,13889.218587,14937.067374166663,38341.77897138887,23797.06371310417,17,-0.9659258262890683,-0.25881904510252063,3,0,0.0,0.0,0.0,0.0,19.2,56.37,2.68,24.3,98.9,0.0,35.25
2017-11-02 18:00:00+00:00,34617.844271166665,60.0,35727.9677085,13508.512955166669,14025.072241333331,37030.24799277775,24707.011593166666,18,-1.0,-1.8369701987210297e-16,3,0,0.0,0.0,0.0,0.0,18.65,57.89,2.56,30.5,98.88,0.0,26.04
2017-11-02 19:00:00+00:00,32520.914811,60.0,34617.844271166665,11193.328043166666,13109.019182,35679.97580311109,25586.567064666666,19,-0.9659258262890684,0.2588190451025203,3,0,0.0,0.0,0.0,0.0,18.31,58.6,2.37,37.6,98.86,0.0,32.55
2017-11-02 20:00:00+00:00,19330.612939500003,60.0,32520.914811,14697.797582666668,13495.105712666667,34288.90893022219,26475.216513326388,20,-0.8660254037844386,0.5000000000000001,3,0,0.0,0.0,0.0,0.0,18.19,59.03,2.09,45.0,98.82,0.0,42.6
2017-11-02 21:00:00+00:00,20761.791536666668,60.0,19330.612939500003,19247.78361833333,12472.378352833332,28823.1240072222,26668.250486527777,21,-0.7071067811865477,0.7071067811865474,3,0,0.0,0.0,0.0,0.0,18.21,59.09,1.73,54.2,98.81,0.0,28.77
2017-11-02 22:00:00+00:00,19883.117154833333,60.0,20761.791536666668,19448.5877035,18093.36735,24204.439762388865,26731.334149791666,22,-0.5000000000000004,0.8660254037844384,3,0,0.0,0.0,0.0,0.0,18.18,59.58,1.35,66.9,98.81,0.0,51.48
2017-11-02 23:00:00+00:00,19882.7850585,60.0,19883.117154833333,18820.155688000003,20726.6746095,19991.840543666647,26749.439543597222,23,-0.25881904510252157,0.9659258262890681,3,0,0.0,0.0,0.0,0.0,17.91,61.16,1.02,80.4,98.84,0.0,45.56
2017-11-03 00:00:00+00:00,25491.585579666666,60.0,19882.7850585,22078.88592133333,20249.931022,20175.897916666643,26793.715767368052,0,0.0,1.0,4,0,0.0,0.0,0.0,0.0,17.68,62.79,0.8,94.3,98.91,0.0,42.01
2017-11-03 01:00:00+00:00,21826.47251733333,60.0,25491.585579666666,17301.0356365,21606.65345066667,21752.495930999976,26935.911586465274,1,0.25881904510252074,0.9659258262890683,4,0,24.48,0.29,25.84,23.42,17.57,64.14,0.69,106.9,98.98,0.0,34.77
2017-11-03 02:00:00+00:00,16519.330721333336,60.0,21826.47251733333,15153.508715666669,20065.377148833333,22400.28105183331,27124.4714565,2,0.49999999999999994,0.8660254037844387,4,0,125.62,27.74,104.97,123.75,18.2,65.0,0.64,114.1,99.05,0.0,26.74
2017-11-03 03:00:00+00:00,17966.845125,60.0,16519.330721333336,19293.558032,24175.4582845,21279.129606111088,27181.38070673611,3,0.7071067811865476,0.7071067811865476,4,0,257.15,94.2,187.87,256.38,19.77,59.17,0.52,97.7,99.1,0.0,19.25
2017-11-03 04:00:00+00:00,19067.9385585,60.0,17966.845125,17314.216089,23526.6100415,18770.882787888866,27126.101002277777,4,0.8660254037844386,0.5000000000000001,4,0,390.6,163.14,251.69,390.4,22.67,51.02,0.51,59.4,99.12,0.0,11.72
